IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2015,true,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2015,true,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2015,true,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,true,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from grouped consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,true,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,true,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2015,true,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2015,true,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2015,true,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2015,true,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2015,false,,,,,,,,,,,,,1.3,,,,,,1.3,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,true,,,,,,,,,,,,,1.3,,,,,,1.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2015,false,,,,,,,,,,,,,1.5,,,,,,1.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2015,true,,,,,,,,,,,,,1.5,,,,,,1.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,false,,,,,,,,,,,,,1.8,,,,,,1.8,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,false,,,,,,,,,,,,,1.9,,,,,,1.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2015,false,,,,,,,,,,,,,1.9,,,,,,1.9,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2015,false,,,,,,,,,,,,,1.9,,,,,,1.9,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2015,true,,,,,,,,,,,,,10.1,,,,,,10.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2015,true,,,,,,,,,,,,,13.4,,,,,,13.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,BWA,Botswana,Year,2015,true,,,,,,,,,,,,,16.1,,,,,,16.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2015,false,,,,,,,,,,,,,16.2,,,,,,16.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2015,true,,,,,,,,,,,,,2,,,,,,2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2015,false,,,,,,,,,,,,,2,,,,,,2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,false,,,,,,,,,,,,,2.5,,,,,,2.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2015,true,,,,,,,,,,,,,27.3,,,,,,27.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2015,true,,,,,,,,,,,,,28.2,,,,,,28.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,false,,,,,,,,,,,,,3.4,,,,,,3.4,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,false,,,,,,,,,,,,,3.4,,,,,,3.4,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PER,Peru,Year,2015,false,,,,,,,,,,,,,3.6,,,,,,3.6,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2015,false,,,,,,,,,,,,,3.8,,,,,,3.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,true,,,,,,,,,,,,,3.9,,,,,,3.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,true,,,,,,,,,,,,,36.8,,,,,,36.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2015,false,,,,,,,,,,,,,4.5,,,,,,4.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2015,true,,,,,,,,,,,,,4.8,,,,,,4.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2015,true,,,,,,,,,,,,,49.2,,,,,,49.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,BEN,Benin,Year,2015,true,,,,,,,,,,,,,49.5,,,,,,49.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2015,true,,,,,,,,,,,,,5.2,,,,,,5.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ROU,Romania,Year,2015,true,,,,,,,,,,,,,5.7,,,,,,5.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2015,true,,,,,,,,,,,,,57.5,,,,,,57.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,true,,,,,,,,,,,,,6.2,,,,,,6.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,false,,,,,,,,,,,,,6.4,,,,,,6.4,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,false,,,,,,,,,,,,,7.2,,,,,,7.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,,,,,,,,,,,,,7.8,,,,,,7.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,FRA,France,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2014,true,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
